actual_rul,predicted_rul,status,risk,maintenance
64,78.38727,good, medium risk,continue monitoring
63,75.31646,good, medium risk,continue monitoring
62,70.99079,good, medium risk,continue monitoring
61,64.99876,good, medium risk,continue monitoring
60,65.2495,good, medium risk,continue monitoring
59,62.858818,good, medium risk,continue monitoring
58,61.4325,good, medium risk,continue monitoring
57,56.92629,not good, high risk, need maintenance
56,57.95328,not good, high risk, need maintenance
55,61.702957,good, medium risk,continue monitoring
54,73.4899,good, medium risk,continue monitoring
53,70.26575,good, medium risk,continue monitoring
52,74.273254,good, medium risk,continue monitoring
51,75.28843,good, medium risk,continue monitoring
50,65.744705,good, medium risk,continue monitoring
49,63.085884,good, medium risk,continue monitoring
48,63.594517,good, medium risk,continue monitoring
47,63.69378,good, medium risk,continue monitoring
46,56.954235,not good, high risk, need maintenance
45,58.18661,not good, high risk, need maintenance
44,61.333572,good, medium risk,continue monitoring
43,64.49414,good, medium risk,continue monitoring
42,66.55945,good, medium risk,continue monitoring
41,58.808823,not good, high risk, need maintenance
40,58.463707,not good, high risk, need maintenance
39,61.168854,good, medium risk,continue monitoring
38,61.074722,good, medium risk,continue monitoring
37,55.039837,not good, high risk, need maintenance
36,48.80008,not good, high risk, need maintenance
35,44.030678,not good, high risk, need maintenance
34,38.28313,not good, high risk, need maintenance
33,36.84711,not good, high risk, need maintenance
32,32.576645,not good, high risk, need maintenance
31,30.746603,not good, high risk, need maintenance
30,27.98537,extremely bad, very high risk, immediate maintenance required
29,31.830503,not good, high risk, need maintenance
28,33.1508,not good, high risk, need maintenance
27,29.942034,extremely bad, very high risk, immediate maintenance required
26,29.178953,extremely bad, very high risk, immediate maintenance required
25,27.200796,extremely bad, very high risk, immediate maintenance required
24,23.452076,extremely bad, very high risk, immediate maintenance required
23,21.82359,extremely bad, very high risk, immediate maintenance required
22,23.60005,extremely bad, very high risk, immediate maintenance required
21,23.447355,extremely bad, very high risk, immediate maintenance required
20,21.46883,extremely bad, very high risk, immediate maintenance required
19,21.232681,extremely bad, very high risk, immediate maintenance required
18,19.696018,extremely bad, very high risk, immediate maintenance required
17,19.320677,extremely bad, very high risk, immediate maintenance required
16,18.187643,extremely bad, very high risk, immediate maintenance required
15,15.299293,extremely bad, very high risk, immediate maintenance required
14,13.187279,extremely bad, very high risk, immediate maintenance required
13,10.3974695,extremely bad, very high risk, immediate maintenance required
12,8.2828045,extremely bad, very high risk, immediate maintenance required
11,7.9799943,extremely bad, very high risk, immediate maintenance required
10,8.706006,extremely bad, very high risk, immediate maintenance required
9,9.567813,extremely bad, very high risk, immediate maintenance required
8,9.259556,extremely bad, very high risk, immediate maintenance required
7,8.052957,extremely bad, very high risk, immediate maintenance required
6,9.329047,extremely bad, very high risk, immediate maintenance required
5,9.583125,extremely bad, very high risk, immediate maintenance required
4,8.245346,extremely bad, very high risk, immediate maintenance required
3,6.8830185,extremely bad, very high risk, immediate maintenance required
2,4.9960976,extremely bad, very high risk, immediate maintenance required
1,4.385989,extremely bad, very high risk, immediate maintenance required
0,3.3434262,extremely bad, very high risk, immediate maintenance required
125,122.82979,great,no risk, No maintenance required
125,121.2522,great,no risk, No maintenance required
125,120.07919,great,no risk, No maintenance required
125,119.917145,great,no risk, No maintenance required
125,119.81252,great,no risk, No maintenance required
125,119.35874,great,no risk, No maintenance required
125,124.02875,great,no risk, No maintenance required
125,122.60169,great,no risk, No maintenance required
125,123.99878,great,no risk, No maintenance required
125,123.867485,great,no risk, No maintenance required
125,123.07518,great,no risk, No maintenance required
125,122.96333,great,no risk, No maintenance required
125,120.82957,great,no risk, No maintenance required
125,120.259964,great,no risk, No maintenance required
125,119.62704,great,no risk, No maintenance required
125,120.51856,great,no risk, No maintenance required
125,120.3151,great,no risk, No maintenance required
125,120.08244,great,no risk, No maintenance required
125,117.83511,great,no risk, No maintenance required
125,116.50134,great,no risk, No maintenance required
125,118.622925,great,no risk, No maintenance required
125,116.89763,great,no risk, No maintenance required
125,115.14077,great,no risk, No maintenance required
125,114.13325,great,no risk, No maintenance required
125,119.46271,great,no risk, No maintenance required
125,120.98967,great,no risk, No maintenance required
125,121.381065,great,no risk, No maintenance required
125,119.47416,great,no risk, No maintenance required
125,116.82667,great,no risk, No maintenance required
125,115.870384,great,no risk, No maintenance required
125,117.72303,great,no risk, No maintenance required
125,117.41844,great,no risk, No maintenance required
125,116.64016,great,no risk, No maintenance required
125,115.596085,great,no risk, No maintenance required
125,115.25618,great,no risk, No maintenance required
125,112.82561,great,no risk, No maintenance required
125,114.48446,great,no risk, No maintenance required
125,114.2964,great,no risk, No maintenance required
125,114.689476,great,no risk, No maintenance required
125,113.59287,great,no risk, No maintenance required
125,113.70507,great,no risk, No maintenance required
125,114.43799,great,no risk, No maintenance required
125,114.68857,great,no risk, No maintenance required
125,114.8358,great,no risk, No maintenance required
125,113.3405,great,no risk, No maintenance required
125,116.43253,great,no risk, No maintenance required
125,115.739334,great,no risk, No maintenance required
125,117.145195,great,no risk, No maintenance required
125,116.54715,great,no risk, No maintenance required
125,115.04318,great,no risk, No maintenance required
125,116.01677,great,no risk, No maintenance required
125,113.46627,great,no risk, No maintenance required
125,113.3602,great,no risk, No maintenance required
125,114.19009,great,no risk, No maintenance required
125,113.67243,great,no risk, No maintenance required
125,112.10881,great,no risk, No maintenance required
125,113.43261,great,no risk, No maintenance required
125,112.87343,great,no risk, No maintenance required
125,115.81532,great,no risk, No maintenance required
125,111.95098,great,no risk, No maintenance required
125,114.33113,great,no risk, No maintenance required
125,115.18791,great,no risk, No maintenance required
125,112.29712,great,no risk, No maintenance required
125,111.76839,great,no risk, No maintenance required
125,114.387856,great,no risk, No maintenance required
125,109.62425,great,no risk, No maintenance required
125,108.82136,great,no risk, No maintenance required
125,109.09636,great,no risk, No maintenance required
125,104.53623,great,no risk, No maintenance required
125,107.63558,great,no risk, No maintenance required
125,110.85607,great,no risk, No maintenance required
125,110.13489,great,no risk, No maintenance required
125,108.27948,great,no risk, No maintenance required
125,109.880554,great,no risk, No maintenance required
125,108.49988,great,no risk, No maintenance required
125,108.83599,great,no risk, No maintenance required
125,109.78793,great,no risk, No maintenance required
125,108.55295,great,no risk, No maintenance required
125,107.26599,great,no risk, No maintenance required
125,105.74811,great,no risk, No maintenance required
125,108.05351,great,no risk, No maintenance required
125,100.444244,great,no risk, No maintenance required
125,97.16876,good, medium risk,continue monitoring
125,90.56172,good, medium risk,continue monitoring
125,91.46018,good, medium risk,continue monitoring
125,94.83411,good, medium risk,continue monitoring
125,85.65673,good, medium risk,continue monitoring
125,87.18477,good, medium risk,continue monitoring
125,89.423195,good, medium risk,continue monitoring
125,88.8911,good, medium risk,continue monitoring
125,95.07086,good, medium risk,continue monitoring
125,101.685776,great,no risk, No maintenance required
125,104.76112,great,no risk, No maintenance required
125,103.773186,great,no risk, No maintenance required
125,102.60684,great,no risk, No maintenance required
125,103.69534,great,no risk, No maintenance required
125,98.501236,good, medium risk,continue monitoring
125,92.24436,good, medium risk,continue monitoring
125,87.53343,good, medium risk,continue monitoring
125,92.05327,good, medium risk,continue monitoring
125,86.79529,good, medium risk,continue monitoring
125,88.35668,good, medium risk,continue monitoring
125,91.22389,good, medium risk,continue monitoring
125,93.3528,good, medium risk,continue monitoring
125,90.91649,good, medium risk,continue monitoring
125,89.45866,good, medium risk,continue monitoring
125,86.19721,good, medium risk,continue monitoring
125,87.60686,good, medium risk,continue monitoring
125,90.92085,good, medium risk,continue monitoring
125,91.48023,good, medium risk,continue monitoring
125,90.16197,good, medium risk,continue monitoring
125,87.47709,good, medium risk,continue monitoring
124,86.73704,good, medium risk,continue monitoring
123,85.61075,good, medium risk,continue monitoring
122,77.658585,good, medium risk,continue monitoring
121,75.88914,good, medium risk,continue monitoring
120,71.704056,good, medium risk,continue monitoring
119,75.00261,good, medium risk,continue monitoring
118,79.43393,good, medium risk,continue monitoring
117,80.14516,good, medium risk,continue monitoring
116,82.778145,good, medium risk,continue monitoring
115,76.5834,good, medium risk,continue monitoring
114,73.84718,good, medium risk,continue monitoring
113,70.641205,good, medium risk,continue monitoring
112,68.097275,good, medium risk,continue monitoring
111,65.35979,good, medium risk,continue monitoring
110,60.811085,good, medium risk,continue monitoring
109,57.28857,not good, high risk, need maintenance
108,50.575336,not good, high risk, need maintenance
107,49.480362,not good, high risk, need maintenance
106,52.67076,not good, high risk, need maintenance
105,58.803017,not good, high risk, need maintenance
104,63.73918,good, medium risk,continue monitoring
103,67.928314,good, medium risk,continue monitoring
102,72.48639,good, medium risk,continue monitoring
101,72.10072,good, medium risk,continue monitoring
100,75.54208,good, medium risk,continue monitoring
99,71.92633,good, medium risk,continue monitoring
98,64.66644,good, medium risk,continue monitoring
97,65.319725,good, medium risk,continue monitoring
96,68.14822,good, medium risk,continue monitoring
95,69.41758,good, medium risk,continue monitoring
94,73.30748,good, medium risk,continue monitoring
93,76.33062,good, medium risk,continue monitoring
92,77.31631,good, medium risk,continue monitoring
91,72.70706,good, medium risk,continue monitoring
90,71.69542,good, medium risk,continue monitoring
89,66.210655,good, medium risk,continue monitoring
88,65.58601,good, medium risk,continue monitoring
87,63.611588,good, medium risk,continue monitoring
86,64.56613,good, medium risk,continue monitoring
85,58.494263,not good, high risk, need maintenance
84,51.91214,not good, high risk, need maintenance
83,55.007645,not good, high risk, need maintenance
82,58.32835,not good, high risk, need maintenance
81,58.55386,not good, high risk, need maintenance
80,58.24494,not good, high risk, need maintenance
79,57.96655,not good, high risk, need maintenance
78,56.784924,not good, high risk, need maintenance
77,60.050575,good, medium risk,continue monitoring
76,60.1622,good, medium risk,continue monitoring
75,63.108276,good, medium risk,continue monitoring
74,66.9236,good, medium risk,continue monitoring
73,64.87231,good, medium risk,continue monitoring
72,64.118355,good, medium risk,continue monitoring
71,59.274372,not good, high risk, need maintenance
70,56.82413,not good, high risk, need maintenance
69,55.402023,not good, high risk, need maintenance
68,55.596703,not good, high risk, need maintenance
67,56.385906,not good, high risk, need maintenance
66,57.122917,not good, high risk, need maintenance
65,54.25056,not good, high risk, need maintenance
64,51.960373,not good, high risk, need maintenance
63,52.10955,not good, high risk, need maintenance
62,49.559807,not good, high risk, need maintenance
61,44.503414,not good, high risk, need maintenance
60,40.628075,not good, high risk, need maintenance
59,37.994057,not good, high risk, need maintenance
58,35.859325,not good, high risk, need maintenance
57,31.921717,not good, high risk, need maintenance
56,28.744808,extremely bad, very high risk, immediate maintenance required
55,29.656006,extremely bad, very high risk, immediate maintenance required
54,31.500738,not good, high risk, need maintenance
53,31.495058,not good, high risk, need maintenance
52,30.482695,not good, high risk, need maintenance
51,30.75426,not good, high risk, need maintenance
50,31.887217,not good, high risk, need maintenance
49,33.86514,not good, high risk, need maintenance
48,38.794968,not good, high risk, need maintenance
47,39.8587,not good, high risk, need maintenance
46,43.200256,not good, high risk, need maintenance
45,41.766663,not good, high risk, need maintenance
44,39.57465,not good, high risk, need maintenance
43,38.461037,not good, high risk, need maintenance
42,39.797863,not good, high risk, need maintenance
41,40.17253,not good, high risk, need maintenance
40,35.95014,not good, high risk, need maintenance
39,31.20648,not good, high risk, need maintenance
38,29.853273,extremely bad, very high risk, immediate maintenance required
37,31.360334,not good, high risk, need maintenance
36,30.567862,not good, high risk, need maintenance
35,29.062391,extremely bad, very high risk, immediate maintenance required
34,28.218943,extremely bad, very high risk, immediate maintenance required
33,31.444208,not good, high risk, need maintenance
32,30.340342,not good, high risk, need maintenance
31,29.228252,extremely bad, very high risk, immediate maintenance required
30,28.218704,extremely bad, very high risk, immediate maintenance required
29,26.335238,extremely bad, very high risk, immediate maintenance required
28,23.174036,extremely bad, very high risk, immediate maintenance required
27,23.638342,extremely bad, very high risk, immediate maintenance required
26,26.171694,extremely bad, very high risk, immediate maintenance required
25,22.623873,extremely bad, very high risk, immediate maintenance required
24,21.80148,extremely bad, very high risk, immediate maintenance required
23,19.001417,extremely bad, very high risk, immediate maintenance required
22,16.51419,extremely bad, very high risk, immediate maintenance required
21,16.514902,extremely bad, very high risk, immediate maintenance required
20,19.34675,extremely bad, very high risk, immediate maintenance required
19,19.146282,extremely bad, very high risk, immediate maintenance required
18,18.599167,extremely bad, very high risk, immediate maintenance required
17,15.969851,extremely bad, very high risk, immediate maintenance required
16,14.532063,extremely bad, very high risk, immediate maintenance required
15,13.170028,extremely bad, very high risk, immediate maintenance required
14,12.329639,extremely bad, very high risk, immediate maintenance required
13,10.757913,extremely bad, very high risk, immediate maintenance required
12,11.199046,extremely bad, very high risk, immediate maintenance required
11,13.397085,extremely bad, very high risk, immediate maintenance required
10,12.80845,extremely bad, very high risk, immediate maintenance required
9,10.738303,extremely bad, very high risk, immediate maintenance required
8,8.653939,extremely bad, very high risk, immediate maintenance required
7,6.869314,extremely bad, very high risk, immediate maintenance required
6,5.837827,extremely bad, very high risk, immediate maintenance required
5,4.394488,extremely bad, very high risk, immediate maintenance required
4,4.015509,extremely bad, very high risk, immediate maintenance required
3,3.5943341,extremely bad, very high risk, immediate maintenance required
2,4.046342,extremely bad, very high risk, immediate maintenance required
1,3.0779855,extremely bad, very high risk, immediate maintenance required
0,2.3960123,extremely bad, very high risk, immediate maintenance required
125,121.84761,great,no risk, No maintenance required
125,120.85568,great,no risk, No maintenance required
125,117.43072,great,no risk, No maintenance required
125,119.356735,great,no risk, No maintenance required
125,120.11293,great,no risk, No maintenance required
125,120.89885,great,no risk, No maintenance required
125,118.58267,great,no risk, No maintenance required
125,116.0553,great,no risk, No maintenance required
125,115.103806,great,no risk, No maintenance required
125,114.16948,great,no risk, No maintenance required
125,114.05426,great,no risk, No maintenance required
125,118.154236,great,no risk, No maintenance required
125,115.33264,great,no risk, No maintenance required
125,112.56543,great,no risk, No maintenance required
125,115.95836,great,no risk, No maintenance required
125,117.995255,great,no risk, No maintenance required
125,118.51183,great,no risk, No maintenance required
125,116.363754,great,no risk, No maintenance required
125,117.42978,great,no risk, No maintenance required
125,117.41984,great,no risk, No maintenance required
125,118.60765,great,no risk, No maintenance required
125,116.52643,great,no risk, No maintenance required
125,117.59371,great,no risk, No maintenance required
125,115.208534,great,no risk, No maintenance required
125,116.95608,great,no risk, No maintenance required
125,117.41318,great,no risk, No maintenance required
125,118.93421,great,no risk, No maintenance required
125,119.41745,great,no risk, No maintenance required
125,120.10715,great,no risk, No maintenance required
125,116.4518,great,no risk, No maintenance required
125,117.87745,great,no risk, No maintenance required
125,116.70184,great,no risk, No maintenance required
125,117.88591,great,no risk, No maintenance required
125,120.222046,great,no risk, No maintenance required
125,117.51564,great,no risk, No maintenance required
125,115.70654,great,no risk, No maintenance required
125,117.03493,great,no risk, No maintenance required
125,115.88144,great,no risk, No maintenance required
125,120.51671,great,no risk, No maintenance required
125,118.63756,great,no risk, No maintenance required
125,118.32359,great,no risk, No maintenance required
125,118.833626,great,no risk, No maintenance required
125,118.22669,great,no risk, No maintenance required
125,115.08832,great,no risk, No maintenance required
125,116.94414,great,no risk, No maintenance required
125,120.52539,great,no risk, No maintenance required
125,117.93171,great,no risk, No maintenance required
125,116.06523,great,no risk, No maintenance required
125,118.66928,great,no risk, No maintenance required
125,114.96042,great,no risk, No maintenance required
125,115.18343,great,no risk, No maintenance required
125,115.28021,great,no risk, No maintenance required
125,117.219955,great,no risk, No maintenance required
125,115.15405,great,no risk, No maintenance required
125,111.83328,great,no risk, No maintenance required
125,112.120224,great,no risk, No maintenance required
125,113.07849,great,no risk, No maintenance required
125,113.8253,great,no risk, No maintenance required
125,112.00965,great,no risk, No maintenance required
125,112.18919,great,no risk, No maintenance required
125,109.39196,great,no risk, No maintenance required
125,111.0504,great,no risk, No maintenance required
125,109.34273,great,no risk, No maintenance required
125,110.36539,great,no risk, No maintenance required
125,110.0034,great,no risk, No maintenance required
125,112.00065,great,no risk, No maintenance required
125,109.711235,great,no risk, No maintenance required
125,109.44721,great,no risk, No maintenance required
125,108.88925,great,no risk, No maintenance required
125,111.08991,great,no risk, No maintenance required
125,110.73106,great,no risk, No maintenance required
125,111.91122,great,no risk, No maintenance required
125,109.97117,great,no risk, No maintenance required
125,107.590836,great,no risk, No maintenance required
125,105.63773,great,no risk, No maintenance required
125,101.167114,great,no risk, No maintenance required
125,104.83438,great,no risk, No maintenance required
125,102.82133,great,no risk, No maintenance required
125,102.6749,great,no risk, No maintenance required
125,103.388214,great,no risk, No maintenance required
125,108.09844,great,no risk, No maintenance required
125,108.58681,great,no risk, No maintenance required
125,108.057236,great,no risk, No maintenance required
125,109.65524,great,no risk, No maintenance required
125,109.64581,great,no risk, No maintenance required
125,109.53284,great,no risk, No maintenance required
125,106.03141,great,no risk, No maintenance required
125,108.27251,great,no risk, No maintenance required
125,103.62694,great,no risk, No maintenance required
125,104.311455,great,no risk, No maintenance required
125,106.98555,great,no risk, No maintenance required
125,103.931656,great,no risk, No maintenance required
125,108.62535,great,no risk, No maintenance required
125,107.915085,great,no risk, No maintenance required
125,108.20491,great,no risk, No maintenance required
125,104.94756,great,no risk, No maintenance required
125,105.79628,great,no risk, No maintenance required
125,103.82029,great,no risk, No maintenance required
125,103.042786,great,no risk, No maintenance required
125,104.94137,great,no risk, No maintenance required
125,105.05281,great,no risk, No maintenance required
125,102.72969,great,no risk, No maintenance required
125,100.46912,great,no risk, No maintenance required
125,94.02959,good, medium risk,continue monitoring
125,94.41374,good, medium risk,continue monitoring
125,96.889595,good, medium risk,continue monitoring
125,97.2681,good, medium risk,continue monitoring
125,102.898834,great,no risk, No maintenance required
125,108.990425,great,no risk, No maintenance required
125,109.22188,great,no risk, No maintenance required
125,106.02594,great,no risk, No maintenance required
125,106.32464,great,no risk, No maintenance required
125,105.00414,great,no risk, No maintenance required
125,106.82322,great,no risk, No maintenance required
125,105.18176,great,no risk, No maintenance required
125,103.25108,great,no risk, No maintenance required
125,104.66119,great,no risk, No maintenance required
125,102.22305,great,no risk, No maintenance required
125,97.56377,good, medium risk,continue monitoring
125,98.47565,good, medium risk,continue monitoring
125,97.96079,good, medium risk,continue monitoring
125,95.21397,good, medium risk,continue monitoring
125,99.97946,good, medium risk,continue monitoring
125,99.7039,good, medium risk,continue monitoring
125,100.67839,great,no risk, No maintenance required
125,101.77138,great,no risk, No maintenance required
125,104.449554,great,no risk, No maintenance required
125,107.75069,great,no risk, No maintenance required
125,110.104195,great,no risk, No maintenance required
125,109.40194,great,no risk, No maintenance required
125,105.03363,great,no risk, No maintenance required
125,103.752975,great,no risk, No maintenance required
125,101.01419,great,no risk, No maintenance required
125,98.78754,good, medium risk,continue monitoring
125,94.73722,good, medium risk,continue monitoring
125,91.63394,good, medium risk,continue monitoring
125,91.195015,good, medium risk,continue monitoring
125,83.59712,good, medium risk,continue monitoring
125,86.59085,good, medium risk,continue monitoring
125,90.543274,good, medium risk,continue monitoring
125,101.84728,great,no risk, No maintenance required
125,103.35746,great,no risk, No maintenance required
125,104.7345,great,no risk, No maintenance required
125,105.58098,great,no risk, No maintenance required
125,107.48726,great,no risk, No maintenance required
125,105.20636,great,no risk, No maintenance required
125,105.85806,great,no risk, No maintenance required
125,105.912186,great,no risk, No maintenance required
125,102.6113,great,no risk, No maintenance required
125,102.60168,great,no risk, No maintenance required
125,101.70793,great,no risk, No maintenance required
125,99.0372,good, medium risk,continue monitoring
125,98.95889,good, medium risk,continue monitoring
125,93.22259,good, medium risk,continue monitoring
125,90.86172,good, medium risk,continue monitoring
125,86.55395,good, medium risk,continue monitoring
125,89.59901,good, medium risk,continue monitoring
125,101.37556,great,no risk, No maintenance required
125,101.82034,great,no risk, No maintenance required
125,101.02163,great,no risk, No maintenance required
125,98.98999,good, medium risk,continue monitoring
125,100.86791,great,no risk, No maintenance required
125,104.1062,great,no risk, No maintenance required
125,98.75455,good, medium risk,continue monitoring
125,97.68155,good, medium risk,continue monitoring
125,94.96184,good, medium risk,continue monitoring
125,87.53177,good, medium risk,continue monitoring
125,85.57123,good, medium risk,continue monitoring
125,85.78311,good, medium risk,continue monitoring
125,86.07946,good, medium risk,continue monitoring
125,87.56201,good, medium risk,continue monitoring
125,91.07338,good, medium risk,continue monitoring
125,92.847496,good, medium risk,continue monitoring
125,93.28091,good, medium risk,continue monitoring
125,94.69321,good, medium risk,continue monitoring
125,90.30998,good, medium risk,continue monitoring
125,84.3419,good, medium risk,continue monitoring
125,86.31366,good, medium risk,continue monitoring
125,85.77919,good, medium risk,continue monitoring
125,89.85365,good, medium risk,continue monitoring
125,90.39706,good, medium risk,continue monitoring
125,96.00014,good, medium risk,continue monitoring
125,95.61325,good, medium risk,continue monitoring
125,92.300735,good, medium risk,continue monitoring
125,88.724556,good, medium risk,continue monitoring
125,87.33162,good, medium risk,continue monitoring
124,85.02528,good, medium risk,continue monitoring
123,80.8631,good, medium risk,continue monitoring
122,80.213326,good, medium risk,continue monitoring
121,77.833374,good, medium risk,continue monitoring
120,82.65515,good, medium risk,continue monitoring
119,80.51579,good, medium risk,continue monitoring
118,82.24227,good, medium risk,continue monitoring
117,82.90419,good, medium risk,continue monitoring
116,77.70005,good, medium risk,continue monitoring
115,75.304245,good, medium risk,continue monitoring
114,72.63756,good, medium risk,continue monitoring
113,72.486465,good, medium risk,continue monitoring
112,68.86565,good, medium risk,continue monitoring
111,66.35335,good, medium risk,continue monitoring
110,70.44681,good, medium risk,continue monitoring
109,73.45067,good, medium risk,continue monitoring
108,77.590866,good, medium risk,continue monitoring
107,70.81564,good, medium risk,continue monitoring
106,66.85918,good, medium risk,continue monitoring
105,70.78409,good, medium risk,continue monitoring
104,66.34938,good, medium risk,continue monitoring
103,67.97463,good, medium risk,continue monitoring
102,64.137634,good, medium risk,continue monitoring
101,68.50425,good, medium risk,continue monitoring
100,73.32938,good, medium risk,continue monitoring
99,77.09326,good, medium risk,continue monitoring
98,81.97935,good, medium risk,continue monitoring
97,81.263016,good, medium risk,continue monitoring
96,77.69365,good, medium risk,continue monitoring
95,73.33949,good, medium risk,continue monitoring
94,67.925934,good, medium risk,continue monitoring
93,64.93541,good, medium risk,continue monitoring
92,62.76363,good, medium risk,continue monitoring
91,64.620636,good, medium risk,continue monitoring
90,66.60721,good, medium risk,continue monitoring
89,67.19387,good, medium risk,continue monitoring
88,69.78652,good, medium risk,continue monitoring
87,71.68413,good, medium risk,continue monitoring
86,69.30256,good, medium risk,continue monitoring
85,69.68729,good, medium risk,continue monitoring
84,74.114075,good, medium risk,continue monitoring
83,74.92801,good, medium risk,continue monitoring
82,77.04522,good, medium risk,continue monitoring
81,71.68776,good, medium risk,continue monitoring
80,66.49638,good, medium risk,continue monitoring
79,65.35949,good, medium risk,continue monitoring
78,67.8101,good, medium risk,continue monitoring
77,64.28877,good, medium risk,continue monitoring
76,66.30079,good, medium risk,continue monitoring
75,65.73906,good, medium risk,continue monitoring
74,64.16757,good, medium risk,continue monitoring
73,60.68612,good, medium risk,continue monitoring
72,58.911324,not good, high risk, need maintenance
71,56.720146,not good, high risk, need maintenance
70,57.181213,not good, high risk, need maintenance
69,54.536972,not good, high risk, need maintenance
68,54.717857,not good, high risk, need maintenance
67,58.045807,not good, high risk, need maintenance
66,53.523434,not good, high risk, need maintenance
65,48.91317,not good, high risk, need maintenance
64,46.30502,not good, high risk, need maintenance
63,39.939434,not good, high risk, need maintenance
62,37.584652,not good, high risk, need maintenance
61,37.460747,not good, high risk, need maintenance
60,38.664036,not good, high risk, need maintenance
59,42.177944,not good, high risk, need maintenance
58,48.505135,not good, high risk, need maintenance
57,50.774544,not good, high risk, need maintenance
56,51.82673,not good, high risk, need maintenance
55,50.612312,not good, high risk, need maintenance
54,50.372707,not good, high risk, need maintenance
53,48.882797,not good, high risk, need maintenance
52,43.884308,not good, high risk, need maintenance
51,41.436356,not good, high risk, need maintenance
50,38.716385,not good, high risk, need maintenance
49,39.694763,not good, high risk, need maintenance
48,43.339466,not good, high risk, need maintenance
47,43.73986,not good, high risk, need maintenance
46,45.16075,not good, high risk, need maintenance
45,46.38847,not good, high risk, need maintenance
44,46.46102,not good, high risk, need maintenance
43,45.360268,not good, high risk, need maintenance
42,44.707977,not good, high risk, need maintenance
41,40.623352,not good, high risk, need maintenance
40,41.339615,not good, high risk, need maintenance
39,43.296024,not good, high risk, need maintenance
38,43.149715,not good, high risk, need maintenance
37,42.24397,not good, high risk, need maintenance
36,42.778168,not good, high risk, need maintenance
35,41.662613,not good, high risk, need maintenance
34,40.39928,not good, high risk, need maintenance
33,36.281967,not good, high risk, need maintenance
32,36.559784,not good, high risk, need maintenance
31,36.39713,not good, high risk, need maintenance
30,35.809635,not good, high risk, need maintenance
29,32.952126,not good, high risk, need maintenance
28,29.781507,extremely bad, very high risk, immediate maintenance required
27,28.609901,extremely bad, very high risk, immediate maintenance required
26,29.045702,extremely bad, very high risk, immediate maintenance required
25,32.128708,not good, high risk, need maintenance
24,30.67219,not good, high risk, need maintenance
23,29.094816,extremely bad, very high risk, immediate maintenance required
22,26.815134,extremely bad, very high risk, immediate maintenance required
21,23.504541,extremely bad, very high risk, immediate maintenance required
20,20.198126,extremely bad, very high risk, immediate maintenance required
19,16.346617,extremely bad, very high risk, immediate maintenance required
18,15.832713,extremely bad, very high risk, immediate maintenance required
17,17.912857,extremely bad, very high risk, immediate maintenance required
16,16.552788,extremely bad, very high risk, immediate maintenance required
15,14.987259,extremely bad, very high risk, immediate maintenance required
14,15.741031,extremely bad, very high risk, immediate maintenance required
13,16.338072,extremely bad, very high risk, immediate maintenance required
12,13.683823,extremely bad, very high risk, immediate maintenance required
11,13.245004,extremely bad, very high risk, immediate maintenance required
10,15.744138,extremely bad, very high risk, immediate maintenance required
9,16.722105,extremely bad, very high risk, immediate maintenance required
8,14.609843,extremely bad, very high risk, immediate maintenance required
7,12.616416,extremely bad, very high risk, immediate maintenance required
6,10.69682,extremely bad, very high risk, immediate maintenance required
5,9.067383,extremely bad, very high risk, immediate maintenance required
4,7.3239427,extremely bad, very high risk, immediate maintenance required
3,6.9224224,extremely bad, very high risk, immediate maintenance required
2,5.794097,extremely bad, very high risk, immediate maintenance required
1,4.664739,extremely bad, very high risk, immediate maintenance required
0,3.8803487,extremely bad, very high risk, immediate maintenance required
125,116.38185,great,no risk, No maintenance required
125,120.55669,great,no risk, No maintenance required
125,121.762314,great,no risk, No maintenance required
125,121.2894,great,no risk, No maintenance required
125,120.47169,great,no risk, No maintenance required
125,119.32147,great,no risk, No maintenance required
125,115.80594,great,no risk, No maintenance required
125,117.98476,great,no risk, No maintenance required
125,120.78868,great,no risk, No maintenance required
125,118.19548,great,no risk, No maintenance required
125,121.70173,great,no risk, No maintenance required
125,122.585495,great,no risk, No maintenance required
125,120.95988,great,no risk, No maintenance required
125,120.8327,great,no risk, No maintenance required
125,120.8462,great,no risk, No maintenance required
125,118.70976,great,no risk, No maintenance required
125,119.41327,great,no risk, No maintenance required
125,121.08129,great,no risk, No maintenance required
125,122.36307,great,no risk, No maintenance required
125,117.4302,great,no risk, No maintenance required
125,117.102356,great,no risk, No maintenance required
125,116.699524,great,no risk, No maintenance required
125,115.634796,great,no risk, No maintenance required
125,116.607475,great,no risk, No maintenance required
125,118.65584,great,no risk, No maintenance required
125,122.222275,great,no risk, No maintenance required
125,119.476845,great,no risk, No maintenance required
125,116.064896,great,no risk, No maintenance required
125,119.71757,great,no risk, No maintenance required
125,122.165634,great,no risk, No maintenance required
125,121.57805,great,no risk, No maintenance required
125,121.409584,great,no risk, No maintenance required
125,121.73787,great,no risk, No maintenance required
125,123.60741,great,no risk, No maintenance required
125,118.610695,great,no risk, No maintenance required
125,116.30998,great,no risk, No maintenance required
125,113.53357,great,no risk, No maintenance required
125,116.03212,great,no risk, No maintenance required
125,115.255684,great,no risk, No maintenance required
125,118.52043,great,no risk, No maintenance required
125,113.22905,great,no risk, No maintenance required
125,118.25988,great,no risk, No maintenance required
125,115.95186,great,no risk, No maintenance required
