actual_rul,predicted_rul,status,risk,maintenance
101,141.44194,great,no risk, No maintenance required
100,142.79024,great,no risk, No maintenance required
99,141.48788,great,no risk, No maintenance required
98,141.72916,great,no risk, No maintenance required
97,136.78683,great,no risk, No maintenance required
96,138.0448,great,no risk, No maintenance required
95,136.33702,great,no risk, No maintenance required
94,136.63638,great,no risk, No maintenance required
93,136.53651,great,no risk, No maintenance required
92,138.16382,great,no risk, No maintenance required
91,134.18816,great,no risk, No maintenance required
90,133.19426,great,no risk, No maintenance required
89,131.91786,great,no risk, No maintenance required
88,132.56053,great,no risk, No maintenance required
87,132.21658,great,no risk, No maintenance required
86,132.84404,great,no risk, No maintenance required
85,128.5761,great,no risk, No maintenance required
84,126.65338,great,no risk, No maintenance required
83,127.58725,great,no risk, No maintenance required
82,128.72148,great,no risk, No maintenance required
81,131.67967,great,no risk, No maintenance required
80,129.31743,great,no risk, No maintenance required
79,127.32689,great,no risk, No maintenance required
78,125.462524,great,no risk, No maintenance required
77,124.60885,great,no risk, No maintenance required
76,124.91058,great,no risk, No maintenance required
75,126.3668,great,no risk, No maintenance required
74,125.49042,great,no risk, No maintenance required
73,124.99341,great,no risk, No maintenance required
72,127.15723,great,no risk, No maintenance required
71,127.193016,great,no risk, No maintenance required
70,125.37143,great,no risk, No maintenance required
69,125.85964,great,no risk, No maintenance required
68,124.53634,great,no risk, No maintenance required
67,124.498634,great,no risk, No maintenance required
66,120.85213,great,no risk, No maintenance required
65,112.72624,great,no risk, No maintenance required
64,109.77461,great,no risk, No maintenance required
63,110.3274,great,no risk, No maintenance required
62,108.424904,great,no risk, No maintenance required
61,103.34538,great,no risk, No maintenance required
60,102.67542,great,no risk, No maintenance required
59,100.237686,great,no risk, No maintenance required
58,98.847015,good, medium risk,continue monitoring
57,96.05644,good, medium risk,continue monitoring
56,97.46005,good, medium risk,continue monitoring
55,100.2362,great,no risk, No maintenance required
54,108.460464,great,no risk, No maintenance required
53,102.01031,great,no risk, No maintenance required
52,106.47588,great,no risk, No maintenance required
51,106.84708,great,no risk, No maintenance required
50,97.862434,good, medium risk,continue monitoring
49,94.88947,good, medium risk,continue monitoring
48,92.92483,good, medium risk,continue monitoring
47,89.876,good, medium risk,continue monitoring
46,82.702225,good, medium risk,continue monitoring
45,82.089516,good, medium risk,continue monitoring
44,79.829865,good, medium risk,continue monitoring
43,76.767395,good, medium risk,continue monitoring
42,71.03108,good, medium risk,continue monitoring
41,59.816727,not good, high risk, need maintenance
40,53.203495,not good, high risk, need maintenance
39,46.834892,not good, high risk, need maintenance
38,43.57222,not good, high risk, need maintenance
37,42.54478,not good, high risk, need maintenance
36,40.200844,not good, high risk, need maintenance
35,36.29104,not good, high risk, need maintenance
34,35.267338,not good, high risk, need maintenance
33,36.1577,not good, high risk, need maintenance
32,32.682755,not good, high risk, need maintenance
31,30.5639,not good, high risk, need maintenance
30,29.30353,extremely bad, very high risk, immediate maintenance required
29,30.11905,not good, high risk, need maintenance
28,29.72101,extremely bad, very high risk, immediate maintenance required
27,29.395807,extremely bad, very high risk, immediate maintenance required
26,30.235163,not good, high risk, need maintenance
25,29.849129,extremely bad, very high risk, immediate maintenance required
24,30.537443,not good, high risk, need maintenance
23,29.580084,extremely bad, very high risk, immediate maintenance required
22,29.417532,extremely bad, very high risk, immediate maintenance required
21,26.704811,extremely bad, very high risk, immediate maintenance required
20,24.601175,extremely bad, very high risk, immediate maintenance required
19,23.724552,extremely bad, very high risk, immediate maintenance required
18,22.339928,extremely bad, very high risk, immediate maintenance required
17,22.47661,extremely bad, very high risk, immediate maintenance required
16,22.252302,extremely bad, very high risk, immediate maintenance required
15,21.022081,extremely bad, very high risk, immediate maintenance required
14,20.010418,extremely bad, very high risk, immediate maintenance required
13,18.087446,extremely bad, very high risk, immediate maintenance required
12,17.046976,extremely bad, very high risk, immediate maintenance required
11,16.296103,extremely bad, very high risk, immediate maintenance required
10,15.925006,extremely bad, very high risk, immediate maintenance required
9,15.495228,extremely bad, very high risk, immediate maintenance required
8,14.978217,extremely bad, very high risk, immediate maintenance required
7,14.637401,extremely bad, very high risk, immediate maintenance required
6,14.582068,extremely bad, very high risk, immediate maintenance required
5,13.814457,extremely bad, very high risk, immediate maintenance required
4,13.151193,extremely bad, very high risk, immediate maintenance required
3,12.212569,extremely bad, very high risk, immediate maintenance required
2,11.399037,extremely bad, very high risk, immediate maintenance required
1,10.972171,extremely bad, very high risk, immediate maintenance required
0,10.6672535,extremely bad, very high risk, immediate maintenance required
236,131.28004,great,no risk, No maintenance required
235,130.85628,great,no risk, No maintenance required
234,129.71758,great,no risk, No maintenance required
233,127.96857,great,no risk, No maintenance required
232,126.5032,great,no risk, No maintenance required
231,125.2524,great,no risk, No maintenance required
230,129.31337,great,no risk, No maintenance required
229,129.90373,great,no risk, No maintenance required
228,131.51091,great,no risk, No maintenance required
227,131.91838,great,no risk, No maintenance required
226,131.38152,great,no risk, No maintenance required
225,129.91325,great,no risk, No maintenance required
224,127.492325,great,no risk, No maintenance required
223,125.33317,great,no risk, No maintenance required
222,124.20335,great,no risk, No maintenance required
221,124.82645,great,no risk, No maintenance required
220,125.12454,great,no risk, No maintenance required
219,125.3173,great,no risk, No maintenance required
218,123.155464,great,no risk, No maintenance required
217,119.488846,great,no risk, No maintenance required
216,121.429085,great,no risk, No maintenance required
215,120.540695,great,no risk, No maintenance required
214,116.875854,great,no risk, No maintenance required
213,115.128426,great,no risk, No maintenance required
212,123.65242,great,no risk, No maintenance required
211,128.4196,great,no risk, No maintenance required
210,130.42961,great,no risk, No maintenance required
209,128.32777,great,no risk, No maintenance required
208,123.94142,great,no risk, No maintenance required
207,118.745865,great,no risk, No maintenance required
206,117.256195,great,no risk, No maintenance required
205,115.82887,great,no risk, No maintenance required
204,114.03856,great,no risk, No maintenance required
203,113.01634,great,no risk, No maintenance required
202,113.49554,great,no risk, No maintenance required
201,110.40796,great,no risk, No maintenance required
200,110.86152,great,no risk, No maintenance required
199,111.909966,great,no risk, No maintenance required
198,112.34869,great,no risk, No maintenance required
197,110.821106,great,no risk, No maintenance required
196,110.69001,great,no risk, No maintenance required
195,112.16632,great,no risk, No maintenance required
194,113.20787,great,no risk, No maintenance required
193,113.54685,great,no risk, No maintenance required
192,110.89063,great,no risk, No maintenance required
191,114.30095,great,no risk, No maintenance required
190,113.759964,great,no risk, No maintenance required
189,115.347115,great,no risk, No maintenance required
188,116.16144,great,no risk, No maintenance required
187,114.77557,great,no risk, No maintenance required
186,113.62035,great,no risk, No maintenance required
185,108.96796,great,no risk, No maintenance required
184,107.905014,great,no risk, No maintenance required
183,107.69704,great,no risk, No maintenance required
182,105.40868,great,no risk, No maintenance required
181,101.64647,great,no risk, No maintenance required
180,101.04178,great,no risk, No maintenance required
179,100.34057,great,no risk, No maintenance required
178,106.10217,great,no risk, No maintenance required
177,103.250244,great,no risk, No maintenance required
176,104.87746,great,no risk, No maintenance required
175,108.147125,great,no risk, No maintenance required
174,105.259384,great,no risk, No maintenance required
173,103.50602,great,no risk, No maintenance required
172,105.37441,great,no risk, No maintenance required
171,98.83899,good, medium risk,continue monitoring
170,94.28955,good, medium risk,continue monitoring
169,92.10968,good, medium risk,continue monitoring
168,85.57832,good, medium risk,continue monitoring
167,87.435104,good, medium risk,continue monitoring
166,92.081696,good, medium risk,continue monitoring
165,93.81425,good, medium risk,continue monitoring
164,92.7214,good, medium risk,continue monitoring
163,95.044464,good, medium risk,continue monitoring
162,95.471596,good, medium risk,continue monitoring
161,96.63462,good, medium risk,continue monitoring
160,99.16403,good, medium risk,continue monitoring
159,97.2951,good, medium risk,continue monitoring
158,93.76542,good, medium risk,continue monitoring
157,90.550735,good, medium risk,continue monitoring
156,91.85268,good, medium risk,continue monitoring
155,83.7033,good, medium risk,continue monitoring
154,81.859535,good, medium risk,continue monitoring
153,78.95054,good, medium risk,continue monitoring
152,79.92197,good, medium risk,continue monitoring
151,82.0307,good, medium risk,continue monitoring
150,78.62348,good, medium risk,continue monitoring
149,82.98108,good, medium risk,continue monitoring
148,88.48351,good, medium risk,continue monitoring
147,87.65538,good, medium risk,continue monitoring
146,91.53923,good, medium risk,continue monitoring
145,96.2569,good, medium risk,continue monitoring
144,99.65385,good, medium risk,continue monitoring
143,97.85804,good, medium risk,continue monitoring
142,95.9413,good, medium risk,continue monitoring
141,95.92104,good, medium risk,continue monitoring
140,92.03161,good, medium risk,continue monitoring
139,87.608986,good, medium risk,continue monitoring
138,84.01065,good, medium risk,continue monitoring
137,85.524704,good, medium risk,continue monitoring
136,83.31413,good, medium risk,continue monitoring
135,85.29689,good, medium risk,continue monitoring
134,87.07312,good, medium risk,continue monitoring
133,88.60403,good, medium risk,continue monitoring
132,87.43149,good, medium risk,continue monitoring
131,85.43427,good, medium risk,continue monitoring
130,82.85411,good, medium risk,continue monitoring
129,83.24649,good, medium risk,continue monitoring
128,85.2838,good, medium risk,continue monitoring
127,85.15843,good, medium risk,continue monitoring
126,85.24994,good, medium risk,continue monitoring
125,83.56091,good, medium risk,continue monitoring
124,83.931725,good, medium risk,continue monitoring
123,83.26602,good, medium risk,continue monitoring
122,77.49283,good, medium risk,continue monitoring
121,75.31446,good, medium risk,continue monitoring
120,73.17543,good, medium risk,continue monitoring
119,74.56604,good, medium risk,continue monitoring
118,76.25922,good, medium risk,continue monitoring
117,77.2782,good, medium risk,continue monitoring
116,79.24684,good, medium risk,continue monitoring
115,74.62722,good, medium risk,continue monitoring
114,72.39462,good, medium risk,continue monitoring
113,70.18501,good, medium risk,continue monitoring
112,66.6427,good, medium risk,continue monitoring
111,62.424133,good, medium risk,continue monitoring
110,58.48209,not good, high risk, need maintenance
109,54.720985,not good, high risk, need maintenance
108,50.461166,not good, high risk, need maintenance
107,48.559742,not good, high risk, need maintenance
106,49.45759,not good, high risk, need maintenance
105,50.512886,not good, high risk, need maintenance
104,53.152916,not good, high risk, need maintenance
103,56.527687,not good, high risk, need maintenance
102,61.770123,good, medium risk,continue monitoring
101,64.11369,good, medium risk,continue monitoring
100,67.13381,good, medium risk,continue monitoring
99,64.74133,good, medium risk,continue monitoring
98,60.54107,good, medium risk,continue monitoring
97,59.4677,not good, high risk, need maintenance
96,57.71341,not good, high risk, need maintenance
95,55.1502,not good, high risk, need maintenance
94,54.9092,not good, high risk, need maintenance
93,56.231808,not good, high risk, need maintenance
92,58.295036,not good, high risk, need maintenance
91,57.7951,not good, high risk, need maintenance
90,57.44733,not good, high risk, need maintenance
89,54.53119,not good, high risk, need maintenance
88,53.74124,not good, high risk, need maintenance
87,52.23353,not good, high risk, need maintenance
86,50.450367,not good, high risk, need maintenance
85,47.29616,not good, high risk, need maintenance
84,44.086403,not good, high risk, need maintenance
83,44.728043,not good, high risk, need maintenance
82,45.363144,not good, high risk, need maintenance
81,45.41183,not good, high risk, need maintenance
80,47.272205,not good, high risk, need maintenance
79,48.499863,not good, high risk, need maintenance
78,48.328476,not good, high risk, need maintenance
77,50.68546,not good, high risk, need maintenance
76,51.616283,not good, high risk, need maintenance
75,53.635902,not good, high risk, need maintenance
74,54.96549,not good, high risk, need maintenance
73,53.869663,not good, high risk, need maintenance
72,52.145332,not good, high risk, need maintenance
71,49.47596,not good, high risk, need maintenance
70,47.64244,not good, high risk, need maintenance
69,46.27286,not good, high risk, need maintenance
68,46.197002,not good, high risk, need maintenance
67,46.00264,not good, high risk, need maintenance
66,45.466118,not good, high risk, need maintenance
65,43.80363,not good, high risk, need maintenance
64,42.27157,not good, high risk, need maintenance
63,40.815514,not good, high risk, need maintenance
62,38.175575,not good, high risk, need maintenance
61,35.572258,not good, high risk, need maintenance
60,33.46102,not good, high risk, need maintenance
59,31.404112,not good, high risk, need maintenance
58,29.610691,extremely bad, very high risk, immediate maintenance required
57,28.30697,extremely bad, very high risk, immediate maintenance required
56,27.317734,extremely bad, very high risk, immediate maintenance required
55,27.425745,extremely bad, very high risk, immediate maintenance required
54,27.450285,extremely bad, very high risk, immediate maintenance required
53,26.980087,extremely bad, very high risk, immediate maintenance required
52,26.01512,extremely bad, very high risk, immediate maintenance required
51,25.403543,extremely bad, very high risk, immediate maintenance required
50,24.665276,extremely bad, very high risk, immediate maintenance required
49,24.720665,extremely bad, very high risk, immediate maintenance required
48,24.882133,extremely bad, very high risk, immediate maintenance required
47,24.495907,extremely bad, very high risk, immediate maintenance required
46,24.303698,extremely bad, very high risk, immediate maintenance required
45,23.525894,extremely bad, very high risk, immediate maintenance required
44,22.429415,extremely bad, very high risk, immediate maintenance required
43,21.506372,extremely bad, very high risk, immediate maintenance required
42,21.537798,extremely bad, very high risk, immediate maintenance required
41,20.950962,extremely bad, very high risk, immediate maintenance required
40,19.80403,extremely bad, very high risk, immediate maintenance required
39,18.450163,extremely bad, very high risk, immediate maintenance required
38,18.169754,extremely bad, very high risk, immediate maintenance required
37,17.779522,extremely bad, very high risk, immediate maintenance required
36,16.947939,extremely bad, very high risk, immediate maintenance required
35,16.0158,extremely bad, very high risk, immediate maintenance required
34,15.701381,extremely bad, very high risk, immediate maintenance required
33,16.224157,extremely bad, very high risk, immediate maintenance required
32,15.376051,extremely bad, very high risk, immediate maintenance required
31,15.005106,extremely bad, very high risk, immediate maintenance required
30,14.415378,extremely bad, very high risk, immediate maintenance required
29,13.663243,extremely bad, very high risk, immediate maintenance required
28,12.742271,extremely bad, very high risk, immediate maintenance required
27,13.149974,extremely bad, very high risk, immediate maintenance required
26,12.758516,extremely bad, very high risk, immediate maintenance required
25,11.890294,extremely bad, very high risk, immediate maintenance required
24,11.822976,extremely bad, very high risk, immediate maintenance required
23,11.296863,extremely bad, very high risk, immediate maintenance required
22,10.885073,extremely bad, very high risk, immediate maintenance required
21,10.875555,extremely bad, very high risk, immediate maintenance required
20,11.075404,extremely bad, very high risk, immediate maintenance required
19,10.6599455,extremely bad, very high risk, immediate maintenance required
18,10.618106,extremely bad, very high risk, immediate maintenance required
17,10.539121,extremely bad, very high risk, immediate maintenance required
16,10.527019,extremely bad, very high risk, immediate maintenance required
15,10.470709,extremely bad, very high risk, immediate maintenance required
14,10.447898,extremely bad, very high risk, immediate maintenance required
13,10.26683,extremely bad, very high risk, immediate maintenance required
12,10.539054,extremely bad, very high risk, immediate maintenance required
11,10.353366,extremely bad, very high risk, immediate maintenance required
10,10.450273,extremely bad, very high risk, immediate maintenance required
9,10.214501,extremely bad, very high risk, immediate maintenance required
8,10.335309,extremely bad, very high risk, immediate maintenance required
7,10.301788,extremely bad, very high risk, immediate maintenance required
6,10.258187,extremely bad, very high risk, immediate maintenance required
5,10.209854,extremely bad, very high risk, immediate maintenance required
4,10.257995,extremely bad, very high risk, immediate maintenance required
3,10.214214,extremely bad, very high risk, immediate maintenance required
2,10.310956,extremely bad, very high risk, immediate maintenance required
1,10.153195,extremely bad, very high risk, immediate maintenance required
0,10.272238,extremely bad, very high risk, immediate maintenance required
310,154.84322,great,no risk, No maintenance required
309,153.10844,great,no risk, No maintenance required
308,148.94925,great,no risk, No maintenance required
307,150.46202,great,no risk, No maintenance required
306,152.38466,great,no risk, No maintenance required
305,153.05724,great,no risk, No maintenance required
304,151.42368,great,no risk, No maintenance required
303,147.82173,great,no risk, No maintenance required
302,145.97652,great,no risk, No maintenance required
301,145.09532,great,no risk, No maintenance required
300,144.99736,great,no risk, No maintenance required
299,148.56514,great,no risk, No maintenance required
298,146.72514,great,no risk, No maintenance required
297,142.95506,great,no risk, No maintenance required
296,144.63454,great,no risk, No maintenance required
295,147.81325,great,no risk, No maintenance required
294,148.84038,great,no risk, No maintenance required
293,145.98558,great,no risk, No maintenance required
292,145.3317,great,no risk, No maintenance required
291,145.28911,great,no risk, No maintenance required
290,146.34018,great,no risk, No maintenance required
289,143.58994,great,no risk, No maintenance required
288,143.51859,great,no risk, No maintenance required
287,141.8613,great,no risk, No maintenance required
286,143.37865,great,no risk, No maintenance required
285,144.1183,great,no risk, No maintenance required
284,146.20366,great,no risk, No maintenance required
283,147.34273,great,no risk, No maintenance required
282,147.51564,great,no risk, No maintenance required
281,143.31903,great,no risk, No maintenance required
280,143.07585,great,no risk, No maintenance required
279,141.86015,great,no risk, No maintenance required
278,142.52684,great,no risk, No maintenance required
277,144.84319,great,no risk, No maintenance required
276,143.24846,great,no risk, No maintenance required
275,140.74721,great,no risk, No maintenance required
274,140.8717,great,no risk, No maintenance required
273,140.70206,great,no risk, No maintenance required
272,144.40604,great,no risk, No maintenance required
271,144.20895,great,no risk, No maintenance required
270,142.8464,great,no risk, No maintenance required
269,142.81938,great,no risk, No maintenance required
268,142.38304,great,no risk, No maintenance required
267,139.49889,great,no risk, No maintenance required
266,140.23279,great,no risk, No maintenance required
265,144.29634,great,no risk, No maintenance required
264,142.96065,great,no risk, No maintenance required
263,140.57715,great,no risk, No maintenance required
262,142.15413,great,no risk, No maintenance required
261,138.59076,great,no risk, No maintenance required
260,137.50383,great,no risk, No maintenance required
259,138.13622,great,no risk, No maintenance required
258,141.02498,great,no risk, No maintenance required
257,140.41144,great,no risk, No maintenance required
256,136.89922,great,no risk, No maintenance required
255,136.4145,great,no risk, No maintenance required
254,136.86809,great,no risk, No maintenance required
253,138.16487,great,no risk, No maintenance required
252,136.62944,great,no risk, No maintenance required
251,136.29688,great,no risk, No maintenance required
250,133.75002,great,no risk, No maintenance required
249,133.92857,great,no risk, No maintenance required
248,132.07817,great,no risk, No maintenance required
247,133.0697,great,no risk, No maintenance required
246,133.2167,great,no risk, No maintenance required
245,135.71819,great,no risk, No maintenance required
244,133.81805,great,no risk, No maintenance required
243,132.69926,great,no risk, No maintenance required
242,131.68579,great,no risk, No maintenance required
241,133.2621,great,no risk, No maintenance required
240,133.6959,great,no risk, No maintenance required
239,134.54288,great,no risk, No maintenance required
238,133.1154,great,no risk, No maintenance required
237,130.19527,great,no risk, No maintenance required
236,127.15288,great,no risk, No maintenance required
235,123.98782,great,no risk, No maintenance required
234,127.425545,great,no risk, No maintenance required
233,127.421844,great,no risk, No maintenance required
232,127.41238,great,no risk, No maintenance required
231,127.77732,great,no risk, No maintenance required
230,131.74333,great,no risk, No maintenance required
229,131.78015,great,no risk, No maintenance required
228,130.11787,great,no risk, No maintenance required
227,130.61919,great,no risk, No maintenance required
226,130.85533,great,no risk, No maintenance required
225,130.19377,great,no risk, No maintenance required
224,126.285416,great,no risk, No maintenance required
223,127.372696,great,no risk, No maintenance required
222,124.32948,great,no risk, No maintenance required
221,125.12215,great,no risk, No maintenance required
220,127.83028,great,no risk, No maintenance required
219,125.17184,great,no risk, No maintenance required
218,128.68642,great,no risk, No maintenance required
217,127.92943,great,no risk, No maintenance required
216,127.44425,great,no risk, No maintenance required
215,123.141426,great,no risk, No maintenance required
214,123.343025,great,no risk, No maintenance required
213,121.08673,great,no risk, No maintenance required
212,120.393906,great,no risk, No maintenance required
211,122.5419,great,no risk, No maintenance required
210,123.18944,great,no risk, No maintenance required
209,121.50939,great,no risk, No maintenance required
208,120.60851,great,no risk, No maintenance required
207,114.831375,great,no risk, No maintenance required
206,114.78282,great,no risk, No maintenance required
205,118.58703,great,no risk, No maintenance required
204,119.22791,great,no risk, No maintenance required
203,122.84689,great,no risk, No maintenance required
202,127.784225,great,no risk, No maintenance required
201,127.20804,great,no risk, No maintenance required
200,122.939026,great,no risk, No maintenance required
199,120.720985,great,no risk, No maintenance required
198,117.99759,great,no risk, No maintenance required
197,121.624214,great,no risk, No maintenance required
196,121.02322,great,no risk, No maintenance required
195,117.657936,great,no risk, No maintenance required
194,118.90237,great,no risk, No maintenance required
193,115.51436,great,no risk, No maintenance required
192,111.1328,great,no risk, No maintenance required
191,110.90686,great,no risk, No maintenance required
190,110.29087,great,no risk, No maintenance required
189,106.47254,great,no risk, No maintenance required
188,109.8376,great,no risk, No maintenance required
187,109.32841,great,no risk, No maintenance required
186,109.04568,great,no risk, No maintenance required
185,109.54295,great,no risk, No maintenance required
184,111.676956,great,no risk, No maintenance required
183,116.06327,great,no risk, No maintenance required
182,122.789604,great,no risk, No maintenance required
181,123.30624,great,no risk, No maintenance required
180,114.50339,great,no risk, No maintenance required
179,109.73856,great,no risk, No maintenance required
178,105.09061,great,no risk, No maintenance required
177,102.65244,great,no risk, No maintenance required
176,100.46279,great,no risk, No maintenance required
175,99.3963,good, medium risk,continue monitoring
174,98.39432,good, medium risk,continue monitoring
173,92.79545,good, medium risk,continue monitoring
172,94.07689,good, medium risk,continue monitoring
171,95.585266,good, medium risk,continue monitoring
170,103.851715,great,no risk, No maintenance required
169,107.14589,great,no risk, No maintenance required
168,109.51555,great,no risk, No maintenance required
167,109.705345,great,no risk, No maintenance required
166,111.88885,great,no risk, No maintenance required
165,109.45687,great,no risk, No maintenance required
164,108.80323,great,no risk, No maintenance required
163,109.09172,great,no risk, No maintenance required
162,102.79138,great,no risk, No maintenance required
161,100.6309,great,no risk, No maintenance required
160,98.40904,good, medium risk,continue monitoring
159,95.45857,good, medium risk,continue monitoring
158,93.37855,good, medium risk,continue monitoring
157,87.64189,good, medium risk,continue monitoring
156,83.18639,good, medium risk,continue monitoring
155,78.21323,good, medium risk,continue monitoring
154,76.776566,good, medium risk,continue monitoring
153,82.592735,good, medium risk,continue monitoring
152,85.75534,good, medium risk,continue monitoring
151,86.54343,good, medium risk,continue monitoring
150,86.69994,good, medium risk,continue monitoring
149,90.64577,good, medium risk,continue monitoring
148,98.361946,good, medium risk,continue monitoring
147,92.79915,good, medium risk,continue monitoring
146,91.50835,good, medium risk,continue monitoring
145,87.32277,good, medium risk,continue monitoring
144,80.76944,good, medium risk,continue monitoring
143,78.137596,good, medium risk,continue monitoring
142,74.85721,good, medium risk,continue monitoring
141,72.311874,good, medium risk,continue monitoring
140,71.77163,good, medium risk,continue monitoring
139,73.38414,good, medium risk,continue monitoring
138,75.2751,good, medium risk,continue monitoring
137,76.92936,good, medium risk,continue monitoring
136,82.80069,good, medium risk,continue monitoring
135,81.7836,good, medium risk,continue monitoring
134,77.45992,good, medium risk,continue monitoring
133,77.14908,good, medium risk,continue monitoring
132,75.99939,good, medium risk,continue monitoring
131,78.71394,good, medium risk,continue monitoring
130,78.98436,good, medium risk,continue monitoring
129,82.26494,good, medium risk,continue monitoring
128,83.83661,good, medium risk,continue monitoring
127,81.50438,good, medium risk,continue monitoring
126,78.9206,good, medium risk,continue monitoring
125,78.06828,good, medium risk,continue monitoring
124,75.48271,good, medium risk,continue monitoring
123,72.8649,good, medium risk,continue monitoring
122,71.78581,good, medium risk,continue monitoring
121,69.33711,good, medium risk,continue monitoring
120,72.16053,good, medium risk,continue monitoring
119,71.45097,good, medium risk,continue monitoring
118,73.258575,good, medium risk,continue monitoring
117,73.2669,good, medium risk,continue monitoring
116,70.558304,good, medium risk,continue monitoring
115,69.99843,good, medium risk,continue monitoring
114,67.54051,good, medium risk,continue monitoring
113,67.06816,good, medium risk,continue monitoring
112,64.55139,good, medium risk,continue monitoring
111,62.52159,good, medium risk,continue monitoring
110,63.69375,good, medium risk,continue monitoring
109,63.697033,good, medium risk,continue monitoring
108,65.25018,good, medium risk,continue monitoring
107,61.72714,good, medium risk,continue monitoring
106,59.549652,not good, high risk, need maintenance
105,60.42823,good, medium risk,continue monitoring
104,57.657063,not good, high risk, need maintenance
103,58.184586,not good, high risk, need maintenance
102,55.466522,not good, high risk, need maintenance
101,57.80746,not good, high risk, need maintenance
100,60.31285,good, medium risk,continue monitoring
99,61.062828,good, medium risk,continue monitoring
98,63.536743,good, medium risk,continue monitoring
97,63.874664,good, medium risk,continue monitoring
96,63.01979,good, medium risk,continue monitoring
95,60.243755,good, medium risk,continue monitoring
94,57.15399,not good, high risk, need maintenance
93,54.1924,not good, high risk, need maintenance
92,52.25154,not good, high risk, need maintenance
91,51.755905,not good, high risk, need maintenance
90,50.025967,not good, high risk, need maintenance
89,50.092567,not good, high risk, need maintenance
88,51.51377,not good, high risk, need maintenance
87,52.311947,not good, high risk, need maintenance
86,51.75278,not good, high risk, need maintenance
85,52.173523,not good, high risk, need maintenance
84,54.235516,not good, high risk, need maintenance
83,54.878418,not good, high risk, need maintenance
82,56.11328,not good, high risk, need maintenance
81,54.040375,not good, high risk, need maintenance
80,50.583145,not good, high risk, need maintenance
79,49.236946,not good, high risk, need maintenance
78,48.85186,not good, high risk, need maintenance
77,46.225,not good, high risk, need maintenance
76,46.198837,not good, high risk, need maintenance
75,44.767906,not good, high risk, need maintenance
74,44.298874,not good, high risk, need maintenance
73,43.387886,not good, high risk, need maintenance
72,44.303257,not good, high risk, need maintenance
71,43.39751,not good, high risk, need maintenance
70,42.17212,not good, high risk, need maintenance
69,39.71157,not good, high risk, need maintenance
68,38.52786,not good, high risk, need maintenance
67,38.617573,not good, high risk, need maintenance
66,36.948257,not good, high risk, need maintenance
65,36.756504,not good, high risk, need maintenance
64,36.539238,not good, high risk, need maintenance
63,35.308838,not good, high risk, need maintenance
62,34.590538,not good, high risk, need maintenance
61,33.717575,not good, high risk, need maintenance
60,33.553722,not good, high risk, need maintenance
59,34.373943,not good, high risk, need maintenance
58,35.76844,not good, high risk, need maintenance
57,35.27809,not good, high risk, need maintenance
56,34.962223,not good, high risk, need maintenance
55,33.5144,not good, high risk, need maintenance
54,32.41991,not good, high risk, need maintenance
53,30.872744,not good, high risk, need maintenance
52,28.228155,extremely bad, very high risk, immediate maintenance required
51,26.688124,extremely bad, very high risk, immediate maintenance required
50,24.15482,extremely bad, very high risk, immediate maintenance required
49,22.937325,extremely bad, very high risk, immediate maintenance required
48,22.77751,extremely bad, very high risk, immediate maintenance required
47,22.53835,extremely bad, very high risk, immediate maintenance required
46,21.796257,extremely bad, very high risk, immediate maintenance required
45,21.789585,extremely bad, very high risk, immediate maintenance required
44,21.108507,extremely bad, very high risk, immediate maintenance required
43,20.435123,extremely bad, very high risk, immediate maintenance required
42,19.732988,extremely bad, very high risk, immediate maintenance required
41,18.495205,extremely bad, very high risk, immediate maintenance required
40,18.157175,extremely bad, very high risk, immediate maintenance required
39,18.005852,extremely bad, very high risk, immediate maintenance required
38,17.32186,extremely bad, very high risk, immediate maintenance required
37,16.699604,extremely bad, very high risk, immediate maintenance required
36,16.278696,extremely bad, very high risk, immediate maintenance required
35,16.010279,extremely bad, very high risk, immediate maintenance required
34,14.921606,extremely bad, very high risk, immediate maintenance required
33,13.744737,extremely bad, very high risk, immediate maintenance required
32,13.282703,extremely bad, very high risk, immediate maintenance required
31,12.829975,extremely bad, very high risk, immediate maintenance required
30,12.381322,extremely bad, very high risk, immediate maintenance required
29,11.949932,extremely bad, very high risk, immediate maintenance required
28,11.563307,extremely bad, very high risk, immediate maintenance required
27,11.491399,extremely bad, very high risk, immediate maintenance required
26,11.308022,extremely bad, very high risk, immediate maintenance required
25,11.735674,extremely bad, very high risk, immediate maintenance required
24,11.113015,extremely bad, very high risk, immediate maintenance required
23,10.935073,extremely bad, very high risk, immediate maintenance required
22,10.837846,extremely bad, very high risk, immediate maintenance required
21,10.606139,extremely bad, very high risk, immediate maintenance required
20,10.589004,extremely bad, very high risk, immediate maintenance required
19,10.511695,extremely bad, very high risk, immediate maintenance required
18,10.726702,extremely bad, very high risk, immediate maintenance required
17,10.604628,extremely bad, very high risk, immediate maintenance required
16,10.4933,extremely bad, very high risk, immediate maintenance required
15,10.322902,extremely bad, very high risk, immediate maintenance required
14,10.637952,extremely bad, very high risk, immediate maintenance required
13,10.456359,extremely bad, very high risk, immediate maintenance required
12,10.412248,extremely bad, very high risk, immediate maintenance required
11,10.456752,extremely bad, very high risk, immediate maintenance required
10,10.591277,extremely bad, very high risk, immediate maintenance required
9,10.505924,extremely bad, very high risk, immediate maintenance required
8,10.5653105,extremely bad, very high risk, immediate maintenance required
7,10.2820215,extremely bad, very high risk, immediate maintenance required
6,10.439581,extremely bad, very high risk, immediate maintenance required
